,U0,U0,U1,U1,G_{1/2},G_{1/2}
3630,1.9362293275825948,2.653806523613079,1.9550148031598082,2.1724439768609973,0.3763993311311933,-0.12923446931205262
3900,2.0317104995370174,2.1551519630715434,2.035283060149327,2.2365607497115856,-0.059190671530718664,-0.021460345984543494
3930,2.022611951758614,2.12789617580777,2.0253708807609274,2.208649532675985,-0.05894265732417736,-0.013318472643852886
3960,2.0135227132912887,2.1031745277012237,2.0156492962521213,2.182458323016378,-0.058644502053471825,-0.004996767693327797
4050,1.987848700658824,2.0436375349363143,1.9877779847395456,2.115017894549591,-0.057751828910532765,0.023823406186789242
30,2.271663070911425,2.808054098199742,2.2439459106920068,3.304564203083766,-0.5554649060001067,1.456685132712913
240,1.8002564617892525,2.0706055034053272,1.689757290003742,2.173897581208928,-0.25520072107765657,0.5216142864714044
300,1.9150161837355306,3.1858518328684857,1.705526683429576,2.5473756956396785,0.22781748122385004,2.0184536521752783
360,1.9591874607931208,3.81855699962376,1.8632926892597272,3.609896000975858,0.36882335146285117,1.2320822785418564
690,2.209168309466161,3.9753109795909456,2.115851239317505,3.3447769866350003,0.289366022240634,3.2928882979196032
930,2.070221501910729,3.6458734329481945,1.9559063778059773,3.3813397716639813,-0.15375559759239987,0.8232382604479547
960,2.143499491142211,4.247278796377255,1.9745714155656438,3.6242298117517198,0.09984672777081682,2.372002890785062
1020,2.1614259887812057,4.622538781748522,2.094900188051511,4.650277055906505,-0.038652524457541304,1.466200902140379
1290,1.9109405540428928,3.952541924685587,1.83874619048202,3.8347893588566357,-0.0714305532771804,0.4206646789791222
1320,1.9427819226855658,4.24487281328804,1.848441301384999,3.9668893721798875,0.09059856614873807,1.0588841239143179
1350,1.9586822187897444,4.431956489662471,1.8797002384944996,4.230259222564183,0.20503952689068594,1.0992946027372028
1440,1.900290750651368,4.265365895138009,1.917664887745077,4.456758357012702,0.33146470930152994,-1.3249668087753506
1470,1.8705005588905963,4.12924159265598,1.920235666902843,4.294878357902067,0.37335759846783123,-1.6481856497764795
1500,1.8421044527019586,3.986027581012614,1.9310702617626978,4.07923599308353,0.36385153093612566,-1.7149712010142188
1530,1.818398213192522,3.8361901972825994,1.9467551683748519,3.8381015885518277,0.2882780378826246,-1.5712868906098834
1590,1.8033320831420783,3.489342122191685,1.9616741173502346,3.3890400466250163,0.015355738094446902,-0.8830442964068794
1830,1.9546838795837378,3.3367847424337125,1.9066220797073414,3.2827004926663785,-0.02504407129653563,0.8487032851918386
1890,1.9236427539603609,3.278921599376268,1.9092495679216392,3.440019498082157,-0.1369034357979051,0.1501235777082961
2010,1.8249064956575944,2.961306216166863,1.8237333483683216,3.189728353937787,-0.17511323342785623,-0.1634970952331365
2040,1.8008730649487381,2.8861157943366833,1.7993899822570887,3.107234261189935,-0.16623397478009672,-0.16812723139857155
2190,1.7839340576682918,3.0904549011860367,1.7327337744080222,2.893125178117787,0.3316699519852877,-0.3115023905789336
2250,1.8214681428899184,3.401414557230817,1.8229304005433045,3.1114998688431372,0.5426994864141781,-0.3810812184778207
2370,1.8588412996850736,3.169542660580335,1.963577151781371,2.9604777084245963,0.005064560454067557,-0.3088307264584671
2730,2.1279045014544318,4.164048726139415,2.1706641295601243,3.870478618115868,0.39259529370767865,-0.3101602353128641
2760,2.1358893589260126,4.125695974267667,2.2142917812331713,3.8903837732771787,0.2538828461382727,-0.4312208760926808
2790,2.145632346878464,4.015676775165578,2.238850838862205,3.8472424089191186,0.10334717432729734,-0.4422655693165396
2820,2.158955096716207,3.86254699338161,2.2449738415223583,3.7707438431520552,-0.013052381967791682,-0.3602532249678845
2850,2.172527251320128,3.695676299555823,2.2379629881699152,3.686406559119407,-0.08528343436480812,-0.2623264791333604
3000,2.169405193222289,3.317260641251824,2.1530942072188677,3.3908511313152796,-0.11313939915931481,0.14298015451443646
3030,2.1701977452534,3.3725257359570797,2.1431326815160325,3.3943852812754454,-0.08639145508315993,0.29364209803034313
3510,2.0499424145475222,2.689907556069986,2.07957283285652,2.720011640530054,-0.06841465884916564,-0.13947405400177004
3600,2.061178572107435,2.6235830406902747,2.050150661510484,2.639177121600012,-0.07348386813479557,0.2033465968642041
3810,2.029193118531699,2.727919631590501,2.022237935587331,2.8483387453731748,-0.1015794205052547,0.09309310703346085
3960,1.955044190583105,2.5632800904219293,1.9507975038234446,2.692140530319432,-0.10846331709716228,0.01618384738025469
4110,1.9389681215844476,2.7168125420218883,1.9063918537766762,2.6755834685812756,-0.03808817729315628,0.36961770752691336
120,1.9274409644250974,4.314836983846158,1.8192691950748827,4.2548150746029405,-0.11283793305076362,1.06844812391574
330,1.8882273019860436,4.929394086468233,1.8444631338634025,5.059197599705089,-0.12803488669181728,0.09015671188616992
450,1.7864690669950947,4.552048008138655,1.7740279909257333,4.779704857462012,-0.14753286230987772,-0.4344059105730551
540,1.702255846534425,4.170791605627993,1.701798005915826,4.3929692557382065,-0.11675863914457896,-0.531779950423644
630,1.6338998593416223,3.8628300608845927,1.637820246566247,4.025327075305145,-0.042724791734799705,-0.48364932005804206
750,1.5988598279043318,3.7497648102166368,1.6006803890885082,3.73835569169759,0.26996196553256047,-0.5574495371193358
930,1.7603389841025654,4.636940152380882,2.052119685199852,3.604496895024001,1.2518631650711276,-2.051740825684572
960,1.828881448390311,4.731940024248437,2.1985791407626034,3.513384626581016,0.8286136061055878,-1.2293925640371839
990,1.9381211519529211,4.670471787470681,2.299581073171838,3.492241601997341,0.4206586869197855,-0.34230119318754504
1080,2.3235700523700547,3.850707677230716,2.3922946794050075,3.6327706133416884,-0.0225885552280376,0.20831518510496494
1230,2.323474816662363,3.3035059989799316,2.3224413662293535,3.5131914870987586,-0.18506718659259125,0.03490688878218151
1560,2.05138137647836,2.718903264835692,2.0326297140029603,2.882675634263862,-0.1678456854264181,0.18380516575595607
1830,2.1580234259913302,4.212353407631689,2.1056596979550855,4.149733955245945,-0.024948430146495504,0.9084631720978464
1950,2.1120240573857325,4.235716153254366,2.0927252071878555,4.374854481397928,-0.1367884594571409,0.09831255192244015
2070,2.0332852954049385,4.018608109046058,2.0224564571152857,4.194358014506022,-0.15347239925633627,-0.08378386258234727
2130,1.9918999896167096,3.889843128249004,1.9828317155813886,4.067249745500865,-0.15227599385498225,-0.10833019485037099
2220,1.931496614219177,3.6999083204727166,1.923511973673573,3.8701426050688554,-0.14553357088287067,-0.11001902657404017
2400,1.830633996504182,3.418775827201289,1.8183338222533718,3.538043509063379,-0.11788834265228854,-0.018647475466540442
2460,1.814937341902727,3.4264748636434805,1.7933836269693995,3.4829445537286228,-0.0948678004750354,0.09678733503185555
2520,1.8388527376297585,3.6739677922738467,1.7866145867089729,3.53534132000968,-0.02733341899073638,0.4876526632074416
2730,1.937091607041316,4.627162869428484,1.9210920672913585,4.706570840474677,-0.0827113483133104,0.06380912502572755
2850,1.8834776041182164,4.431099165047573,1.876186394294772,4.553834471193644,0.16831117625023495,-0.6758663998740637
3120,2.0366950034299847,3.2122055385660455,2.1332294534731986,3.0643495796631925,-0.11109283818978488,-0.025249838923219414
3180,2.0954404580448354,2.876154998793293,2.1010009906829987,2.9817815100047054,-0.11677449552169294,0.027354448959915345
3210,2.0886489869207097,2.8240929614277053,2.085119024040382,2.947090099006292,-0.1138154624384482,0.043022485790771725
3330,2.0693104637811945,2.9237029556387726,2.037046867331195,2.896112722239863,-0.06478189018330083,0.30481675705354405
3540,2.178571374490016,3.991706405015423,2.163678636860136,4.066766109028227,-0.07567771439378568,0.19306864344772734
3810,2.050365515173096,3.635316193162776,2.0462989036345283,3.762982181886419,-0.10535313551482872,-0.062342781718804474
4170,1.9310442169605417,3.4194913511458136,1.900315412864731,3.364481799398883,-0.041702916537201595,0.2538285643847935
0,1.8577977466701943,2.765200244120872,2.1796101912284196,2.94781414039349,0.3497293310239451,-4.218811091077754
180,2.324516076071507,2.401932065627381,2.114400701767982,1.7222037944140447,-0.08374564266934703,3.8291322500302023
240,2.33508448048844,2.864376218731283,2.2151306238575152,3.0772517707342413,-0.34828739955043053,2.5786385232149946
750,1.919819884992359,2.167734878577352,2.1115715311426673,2.093387518192031,-0.2688437436307578,-0.4387424798581563
870,2.1306722865942875,2.3896689125119606,1.9322065293777393,1.684535474132538,-0.09525365926522089,1.4163892942815934
900,2.2330971983742574,3.1373614147912456,1.9910167096054145,2.1759851285616545,0.373934161617405,4.096640259151759
990,2.133589511471848,3.0378974349931127,2.128098911320503,3.471394554761436,-0.32403204908733674,-0.06177283969577729
1020,2.079540594028373,2.8798560125507575,2.0800018551233075,3.332667350700513,-0.33882535273346504,-0.22739039533671956
1080,1.975668052298618,2.584156598319428,1.9790747610015544,3.013527852387438,-0.31255890234551087,-0.2518751491871569
1110,1.9271020397451162,2.4517230359696858,1.9308992725779301,2.860787043705031,-0.28743399421222415,-0.2527299256290618
1350,1.9891416239926636,3.3388673470840184,2.135518038612664,3.108425699576209,0.2040245063856303,-0.9131396308429203
1680,2.059663487016947,2.9545804628357213,1.9961154233591019,2.8752787694266586,0.002327908787657762,1.2068973305580748
1770,1.9826663780343652,2.804980098459875,1.9781025015851577,3.048968739441716,-0.13523074409741387,-0.17474444443567805
1800,1.9532302789443599,2.728577017712053,1.9525363629564525,2.969985795118646,-0.06089092960764697,-0.43922041274645096
1860,1.905262784066418,2.622757002748062,1.9169529041961693,2.7602755151063976,0.2192425740069619,-1.1811492794219518
1890,1.8974668342479732,2.6399924456214734,1.9217561216314154,2.6219525595030397,0.3384092727514241,-1.3769756564312203
2220,2.0095739397923333,2.3320005150628824,1.991414428108601,2.466559584457544,-0.1593013633611915,0.14893406411319887
2280,2.0366881281026465,2.6627526044298357,1.9692158869320444,2.5165631226960796,-0.04798843346733905,0.7406556675640132
2310,2.0584827687772314,2.8781459946080292,1.9834668935610378,2.6836855913543127,0.015576304611707226,1.0921061414692481
2340,2.063423324226928,2.9947427600458436,2.0072527812727685,2.9062391465919495,0.0011662116381923049,0.9900814465296257
2400,2.031413477688236,2.974402333080633,2.0173692677606208,3.1267151849709878,-0.10910047493199215,0.1638861277066006
2460,1.98216148713829,2.8448307318787798,1.9818664749326658,3.0485680198558973,-0.06238073727349347,-0.3282544798799556
2610,1.918943277902434,2.655780306078169,1.9782467882018544,2.4341065147311376,0.25541437258296584,-0.9532441876812108
2640,1.9585553341899968,2.74975757669497,2.0059602637955662,2.345716473532613,0.1984912447359073,-0.3081228013223587
2700,2.066745579073467,2.8885451916913554,2.074767355906535,2.530264998081445,0.09210306374943267,0.7792371452102884
2730,2.0959873777468907,2.839406117800887,2.1009146520352124,2.6946843632236277,-0.001080753571637505,0.6225147603400956
3120,2.0134579811956694,2.908154945465611,1.9789658913403771,2.893092422162932,-0.011605948473208727,0.5347918297789427
3210,1.9687096710257166,2.8347935416697108,1.9703975804960336,2.9634224518008287,0.02782394588798942,-0.39338297595077876
3450,2.0224780684872017,2.6395504946177573,2.025347216720758,2.461611333816326,0.015773116950882127,0.38717593813811746
3810,2.0035752492187857,2.8108191203931336,1.9801231459052717,2.8294719555153636,-0.04070881229873535,0.32433013846147674
3960,1.953840750747116,2.768147157623859,1.9549333812313845,2.8236539572645882,0.04692064858254108,-0.3242805827192825
4020,1.9531723622222736,2.8094642317192546,1.9598886803008655,2.7473631853842835,0.13749039878545632,-0.3944999333216792
30,2.345065220548291,3.9509940727999258,2.294301608742508,3.844068596191759,-0.017879315111702265,0.8985351562567914
90,2.3592735207304036,4.197439593851404,2.315497747284781,4.147624103916141,-0.04453554216308575,0.7652258154875113
120,2.3607994231993388,4.287323152706666,2.3212324817791883,4.270096935532041,-0.05997266156505532,0.6749650979010084
450,2.159488747110236,3.860070858265905,2.1604652580406154,4.107336882568814,-0.18522012301002366,-0.23960585190288697
630,1.9823227461205182,3.189746659940519,1.98948513033345,3.4399707480104045,-0.17641023751533735,-0.2751820454513556
870,1.7761954339535801,2.4639116996802555,1.7832968263611821,2.6610567889828753,-0.13456727178457628,-0.16764252973203142
960,1.71368476415724,2.2650374762251246,1.7196410254212477,2.437223086487096,-0.11695110482727467,-0.1262182038570181
1020,1.6770388546915076,2.155048665889415,1.6819564718598672,2.3096711825551965,-0.10501283664323502,-0.10064792583010274
1080,1.6446689531964793,2.0634364515102184,1.648279417699753,2.1994816246567153,-0.09281244466258975,-0.07633530824254464
1230,1.5854124429736016,1.9246961297894953,1.5836651605038345,2.004589793389335,-0.059071853528007257,-0.012635476348506813
1260,1.5781829757030919,1.9163095120073004,1.574683276450687,1.9814954058586147,-0.051093092528868844,0.0034686886676240647
1470,1.643674210960409,2.42105610829454,1.584985130101616,2.1430969314791044,0.07996291763524832,0.4734785337877536
1650,2.028694772913607,4.85692244205742,1.990271372135287,4.570589152943118,0.21181986500132588,1.0937617283166041
1950,2.034425184529008,4.6530584918559965,2.0917379965331704,4.648865038447076,0.2287360545359869,-0.9446213590682575
2160,2.07645374541585,3.762928922547328,2.1915044102916044,3.603529724974142,0.22972915746959188,-1.1900547178852676
2220,2.116184478951447,3.4104816601099075,2.211608143578674,3.2943534305145357,0.14016376577430378,-0.9423319951651159
2280,2.1470662502455227,3.0738318352374656,2.2166206692009474,3.0288335251347944,0.07030071573229701,-0.720699484691707
2400,2.158988949544502,2.5550666471555634,2.1961129564920685,2.607410440353752,-0.008719477462479919,-0.4285006083292373
2430,2.1545195680872014,2.45323009011662,2.1870851763243637,2.519192598056975,-0.020515750463433235,-0.37807932125564037
2550,2.121845284672918,2.1174080025909165,2.142717693822706,2.215479155706363,-0.051094243378415616,-0.22848120489744161
2880,1.9892336020499368,1.5384599503375942,1.9971097513586784,1.652095443021559,-0.07553058782764177,-0.025836335857469805
2970,1.9517936813307248,1.436161610276276,1.9576613619897612,1.546802065904065,-0.07596139543381697,0.004773952171643003
3000,1.939563307698795,1.4062003748021847,1.9448051950720566,1.515431920813072,-0.07579168443213602,0.01376220490830704
3090,1.90400053334573,1.3282628733611523,1.9073935004479834,1.4320265073307645,-0.07447707714931573,0.038209834221238026
3360,2.290378080562441,3.9243336626194445,1.973741514289033,2.1510214254530573,0.9563651120956593,5.9933414644190535
3870,2.125555170499962,3.5454440514995356,2.1265463658331285,3.6643109012290043,-0.08914007933645829,-0.09852161454453778
3900,2.111975045771425,3.4978681221064853,2.113052772293169,3.6161454918219422,-0.08851532641504489,-0.09724181921064101
3990,2.071747424097725,3.3580935525472224,2.0730164488018894,3.474083678865771,-0.08636054132133708,-0.09204706562509557
4170,1.9942013512344776,3.094742269199276,1.995653975672015,3.2047247950158813,-0.08130511797105333,-0.07861186031863454
240,2.1866148723496472,5.121885033093813,2.349606623330248,5.149479344531752,0.24410343919652,-1.1813824044019725
450,1.9473986869802644,2.088965995103139,2.0097601680462645,2.535735167570385,-0.37113851304901857,-0.5827222225876483
660,2.149555801731979,3.8998896913720866,2.0388346367612598,3.699144577666507,0.04506185797591611,2.329178766547397
750,2.049081427627534,3.6812433369031368,2.030078311124066,4.055781872186041,-0.3080639504048115,-0.07592991909820057
1110,1.9262357789618816,4.248521016032605,1.9697983765603582,4.3670086059751325,1.0453689814309062,-3.2517793356227145
1170,1.8640420903341604,3.9491486821628863,2.125293393872361,3.6022922125900596,0.8592651569936951,-3.289653356148971
1200,1.856232823486928,3.738024174093489,2.1952455366421577,3.1641875581962484,0.39055881120530733,-2.2095700507020624
1410,2.135002105961989,2.525580658085827,2.0154113702240286,2.2029576994019533,-0.1847402699104106,0.6096770005314589
1500,2.3252322832467316,4.082119162313947,2.243232174934475,3.970818051756021,0.10185893437373039,2.3855920736377243
1650,2.1249521965685254,3.4325300401938024,2.1247608962173765,3.8053609754096267,-0.28679264977357644,-0.3027789729490209
1770,1.975474280887345,2.960801845355764,1.9758637065261597,3.293071300288359,-0.2544227829728398,-0.21913363234351024
2160,1.9350153675482489,3.814233912044024,1.9331870174730519,4.07895555207984,-0.0737362840985556,-0.614872806925657
2490,2.0818173564744535,2.9584136110153363,2.0227577772206833,2.5788851160245145,0.018395843653663757,1.1240382549615084
2730,2.04645752682737,3.0918094961186675,2.02747384257695,3.215211789624966,-0.14309627957017979,0.1030149906957476
2820,2.06782937868517,3.4405520086825123,2.0097582109435455,3.317363459998832,-0.02780895800049832,0.7518118092250994
3030,1.9984077383222472,3.4709435109379694,1.9937431950018363,3.657005679241821,-0.14860250267196973,-0.09509151376683533
3240,1.9560651993941958,3.6120643386191484,1.8877593123887018,3.384275753344122,-0.00786656265121266,0.6677633960787865
3300,2.015108194805341,4.0915714200193545,1.9443495541729108,3.8356592359575084,0.11060719495769433,1.374001227178347
3390,1.9886217984568368,4.0699152252525055,1.981711392061942,4.207629310751394,-0.04171578779264706,-0.15348696940934303
3480,1.9325754220759752,3.846103351267697,1.94518509021222,3.9935858630315333,0.15039886767541155,-0.8922785197761733
3720,1.9172666273521806,3.0648599361668576,1.974216219271143,3.0063915327096273,-0.06138000492968221,-0.18555840754400776
3750,1.9423954620939143,3.029343456987001,1.9653037349801328,2.9585992226669102,-0.06724654523560547,0.003242018858092166
4110,1.9661425401957295,3.29375915334198,1.9696759376517126,3.438586816462763,-0.07076393582902796,-0.24310254767073047
4140,1.9508475306704165,3.2392237837830637,1.955787737209645,3.3760590049986376,-0.04616092011896633,-0.29523061089801317
4350,1.933331692575953,3.1823825223752125,1.9473242958914385,2.991167547585767,0.14268267348734698,-0.13641751461730678
4530,2.0283545678324026,3.3053286755906828,2.031863726466118,3.2933743843187195,-0.03629508365465206,0.11747526089799365
0,2.376922578800225,4.183062410255012,2.255858575694605,3.3224194394116524,0.2915515390642214,2.8494877615866443
30,2.442753595102705,4.559868070234794,2.3440692619990027,3.9424091128526864,0.19010228154042075,2.9304543869484547
240,1.9896358049430596,2.407825195476898,2.027887121764087,3.2597151475300907,-0.6377993909543287,-0.8855147751240402
270,1.9068157588754095,2.1409955922456834,1.9350598789596145,2.921427519295296,-0.5883359922743372,-0.6543222114304399
330,1.769385358479389,1.7950720589581224,1.7746264528274271,2.4007121910193145,-0.4753019917144936,-0.23764347752303294
480,1.9242333704190544,3.5970945953254807,1.6165813882275242,2.301422152329845,0.22211072817322508,2.776306494500197
570,2.057620062834816,4.881659044594574,1.992874644816962,4.953118449623401,-0.008567621241008183,1.2154658541833498
600,2.01936859348183,4.744750324225571,1.9925530572852486,5.039281507514696,-0.1576386989989107,-0.07756205069736666
930,1.928813711301784,2.1911904791147845,2.1447855760130348,1.698413248057257,-0.18269702856250047,0.051391450498140756
1110,2.203879410097947,2.4729657357926316,2.08889816816268,2.23087007062808,-0.04217757609583561,1.6728782306529126
1140,2.2259591490299053,2.7569645056929013,2.115209459010369,2.537898642622477,-0.03666832806310216,1.7055739992198369
1170,2.2413515638032417,3.0062034294315936,2.140581157597392,2.841921582406032,-0.05377346259409732,1.5956852123243621
1560,1.9223207195042376,2.815886416153419,1.9162055687859731,3.1164300850589437,-0.23986011323180323,-0.10012077073639603
1770,2.0415282154454424,4.246201815263539,1.838771040498986,3.280547516769275,0.42530629629524963,3.7121834651062855
1920,1.9487523904642154,4.0350107198934175,1.9479745020728734,4.305767265751503,0.12506143667243474,-1.1151053067088803
1980,1.8895009872898165,3.7959155965160054,1.9170079074468984,3.998319122460806,0.6137316955799283,-2.4026036510778788
2190,1.9783935564786188,2.336019479396678,2.043024539738458,2.39589269473062,-0.17569645355849772,-0.08310135892322634
2490,2.112850212277537,3.3464800973462583,2.111209539388972,3.562250759233109,-0.16366634709202366,-0.10179986385882245
2520,2.088724388894442,3.2708507481306293,2.0882974632288622,3.4891635382458137,-0.16610291025207147,-0.13232463234494674
2550,2.064999351577815,3.1969542177795485,2.0649410303091145,3.412499308725279,-0.16399761545426772,-0.13473828920625763
2580,2.041793893462374,3.1254706933893295,2.04183262902951,3.3365945401764705,-0.16058608911322203,-0.12925871801260413
2970,1.9551915949176228,3.372544703626687,1.8640383241535965,2.9885957444678257,0.09706523384323873,1.1703898563768114
3060,2.0066364367300076,3.834600557474488,1.9741720388593504,3.7899447940545117,0.013578250100904299,0.6376199338752429
3090,1.998475182222807,3.8279329925926824,1.9818734274022647,3.8788374586259153,-0.042477620431682794,0.2444292613153003
3180,1.9568639298269972,3.6914125387653045,1.9565902765862935,3.8228039559311235,-0.058604006962077904,-0.2138505219023088
3300,1.894741066185603,3.4402571094715086,1.9185887361188116,3.533716869585191,0.2988842288527209,-1.2244172868273218
3360,1.869665587196079,3.2993517489874473,1.9469712034560693,3.2509018839836026,0.443362823563926,-1.6734600602102994
3540,2.0636513569725743,2.98348577904547,2.0447767436081192,2.5805567451587708,0.04657968221760056,0.5501921096838416
3810,2.0967686204115354,3.111357700618184,2.0997132967476912,3.2774314949669434,-0.12405454573700014,-0.11035346402859858
3930,2.0261752590814264,2.88287614676023,2.0282845350156444,3.0425948502923497,-0.11952240015028082,-0.08642174196278773
4110,1.95151889061938,2.7286692855475483,1.933993199840278,2.7679072939740634,-0.08359743285615817,0.09877308012689667
30,1.516133897657161,2.947039962394413,1.581748418727365,2.851977995763925,0.2445645902328848,-0.807520740203465
270,2.0265607258895417,4.980794931815093,2.058803034135315,4.045069847864214,0.7562569195717703,0.9113032635874774
420,2.312157102249933,5.390874439619086,2.4399632763223886,5.116183027363529,0.29975205883810485,-0.7295056349980982
450,2.333814440662849,5.174920278945294,2.4611546027025533,5.02517610777082,0.1860050431212139,-0.9764479033875801
510,2.350504054908288,4.621397687722663,2.460556860854844,4.673760985694387,0.0017819770993989792,-1.136505296721893
750,2.1703371360068333,2.688859158629234,2.199795816968285,3.03629021313086,-0.255704106266585,-0.38293429538346047
990,1.9353248565708256,2.021711151066721,1.9185295606040356,2.2206256813190364,-0.2037365863644922,0.2047966439221547
1470,2.070416351880025,4.270928790027037,2.0669818672749467,4.561471960764059,-0.22940362920763935,-0.3796798095235907
1500,2.039188636485966,4.147126768687214,2.0363878966091185,4.433442807247644,-0.22516586148489282,-0.37085616442663394
1620,1.9209165901988066,3.6907566532512117,1.9192528311067794,3.9523768589183272,-0.20429446200024337,-0.3082070928109353
1860,1.726345596237787,3.0127531890744503,1.7215318500511334,3.202687380648491,-0.15651933428941778,-0.14459881622985193
1950,1.7843682003027046,3.5329858991813015,1.6725824501387128,3.06319508155927,-0.05436063720850681,0.40814474160228187
1980,1.951863154646758,4.67424651892751,1.70485073556385,3.305502846902961,0.34704462443428463,2.8617649319679614
2310,1.8827921412952149,4.684753250524621,1.881301047223617,4.878560944005642,-0.14945889736558549,-0.38793141227165506
2460,1.7819096509135068,4.200368941665882,1.7865917953613586,4.3713231525976814,0.6376997627060899,-1.9643972222048873
2490,1.7628631912183892,4.11105593751167,1.7889715619894364,4.238725282499685,0.8985007100002251,-2.667961258628363
2640,1.7821769268011978,3.467893370073334,2.0815568557352684,2.8598629752185647,0.021026733020410582,-0.5926052092732093
2880,2.318547954323167,4.470474807052578,2.14452115905874,3.5419047701162762,0.5476451579882236,4.275050324283676
2940,2.314551678202679,4.563456308702252,2.296073411650468,4.6413613409688965,-0.04051816493396654,0.5522652043920928
3090,2.214457480907075,4.190518310278175,2.2137330118188263,4.3786007213838944,-0.146130059230682,-0.19572794110460734
3120,2.1942472530538786,4.114769961759671,2.193725336627152,4.301741550324008,-0.14493392851931652,-0.19350580948764318
3480,1.9700059024448586,3.3158296915145886,1.9698317027416046,3.4748357078691505,-0.12252371309748078,-0.12319546199532283
3870,2.0958057555537275,4.693640574297554,2.0924338853255646,4.832964079672897,-0.10824575580913542,-0.1498248417784751
4320,1.8715031438996126,3.761605848143492,1.8710012219064986,3.888556977120123,-0.09866538876556596,-0.15573226428006137
4350,1.857992279544677,3.708232710447724,1.8574952474968152,3.8333661639001293,-0.09726079873003801,-0.1507650790585231
180,1.9155484405912617,3.8185964597927446,2.098265766122519,2.629706278342765,0.7279114285709891,-0.7731654565968178
330,2.387485167635162,3.589458522071185,2.399273901837756,3.7754001783897486,-0.3391135021954743,0.9036436181209453
390,2.3067542199350917,3.100036104019725,2.3031823642056595,3.6663194922558446,-0.5334485742948347,0.19007806053410548
930,1.8123256889093007,3.516510291355088,1.787894023619256,3.8345322347002653,-0.29067854885573885,-0.27288076280499496
1020,1.8014769000759814,3.7857606910967228,1.7119587659905768,3.644048565955414,0.1786018744361355,-0.03763497320298015
1200,1.8607867573453125,4.459189178228664,2.2057296042046746,3.8604549488717326,0.3911133479256752,-1.6947277272239312
1230,1.897456691592839,4.176948723730544,2.234895801523899,3.596846358069553,-0.06084433820749746,-0.6769529591651313
1260,1.9717627398864488,3.785262265973577,2.218518088613832,3.431377949137161,-0.24098899196380863,-0.1866913942820574
1290,2.051542114994062,3.371396895693449,2.1840750347212756,3.3129854989450074,-0.28133487625640674,-0.05618390055821365
1380,2.089073047861356,2.781778199082171,2.072847100898657,3.038593827267491,-0.2569823195084826,0.10738210671570059
1500,2.1645830892074485,3.7357372738451673,2.046558477895187,3.3826489783669142,0.05956702019081961,1.8836684921027107
1590,2.138585389391215,3.9293620854003786,2.1095694412085715,4.119750538479589,-0.17219521011030103,0.3440553750778079
1980,1.9998095063825123,4.285046655708963,1.9522727824535366,4.27124333692798,-0.02498205346121196,0.8275521764433869
2010,1.9836604567047358,4.254824156162655,1.956810136140289,4.371143212530774,-0.08317323591812809,0.23892172773587816
2100,1.9138715126392378,4.014846634288357,1.9096267868392698,4.216926078831483,0.23110034622211906,-1.1114395366530267
2280,1.8921266082160935,3.6110258855582744,2.0421808532450885,3.1382066428151094,0.07537355258999456,-0.28972496156746175
2610,2.0272318123703537,3.386319243867883,2.01985622936759,3.577861625644851,-0.1629770813010296,-0.07463168679841203
2640,2.008724233445346,3.3456118834689663,1.998587903779811,3.515946779426112,-0.15524488850296203,-0.04246329401068394
3150,1.912310414688272,3.7626874605710108,1.8844142881918557,3.6969212743063053,0.2229938852136879,-0.3754538092733597
3210,1.9460638712583613,4.057635808810787,1.9377658757621816,3.8110279474541033,0.4690128245044769,-0.34786362131410087
3240,1.9567798662553821,4.140357599229184,1.9885247132035422,3.8824012190735537,0.4611045812949781,-0.4325636549352403
3300,1.9698823337310225,4.088868714059407,2.0744494098529773,3.8651008615595956,0.20966695855136086,-0.5271495342713948
3510,2.0360417267833775,3.3484306587110355,2.0297462662729573,3.442610026590444,-0.11295438421164317,0.021806326768636808
3720,2.061084698078653,3.836449957288625,2.0419916632695005,3.8925207035312326,-0.06405629270415591,0.2770936554456114
3810,2.0192133751577783,3.7243093299332233,2.0132313054250623,3.8574804730575085,-0.11104743417944274,-0.04828669901965199
4140,1.983880824150652,4.001789502051503,1.9674675890928222,4.025670123727184,0.044741860619268436,0.0570810607148573
4230,1.9523270311557326,3.9035852496474,1.968242329550639,3.9626298663427146,0.18002590313035371,-0.7136915840605695
0,2.019641472682428,2.749028553162253,2.263761882840158,2.860536108778369,0.11461190576443414,-2.8115032604076866
270,2.5045339654559178,4.412425440105147,2.2823016404465615,3.9201655788400203,0.05853592368659477,4.841601980160327
420,2.1541254468661752,3.596334186590591,2.1408769542158343,4.414434522824562,-0.6418507293998639,-0.7540492198880422
630,1.6729566566039762,2.2582720688298243,1.6525433786832655,2.696579821294128,-0.38040449522543796,-0.19530347068860365
720,2.0384810579869717,4.9962903658024835,1.6403538850508852,3.007191512110388,0.699263565868582,5.8969819293741566
840,1.9579794967668622,4.916133980064433,1.9481103458792728,5.375977599604722,-0.19627036186358637,-1.0825614262714254
1080,1.6783914113594673,3.1221970378830113,2.0791574607425285,2.411077128996601,0.056399755925068185,-1.304474975546114
1230,2.2347866074211384,3.2640848468182053,2.0246412882840934,2.3572871868440357,0.24597191359528914,3.080075151991668
1260,2.2729293780898345,3.5931982257884716,2.120037922798456,3.0454045792680446,0.2815258981652846,3.4481529326103306
1290,2.260607782738513,3.6382506342208814,2.1926213548613744,3.6203494155129543,-0.015289071253639985,1.6653848620148324
