,U0,U0,U1,U1,G_{1/2},G_{1/2}
2790,2.103183445257887,2.7818219437236777,2.0574738119956337,2.659161586653056,-0.0043008620388391705,0.8960954916537247
2490,1.9018851118595497,3.496223598042109,1.881813867502765,3.553252183588533,-0.08871994245679637,0.10602033351666762
2070,2.138962478191342,2.9050305689406497,2.0991354296698086,2.876150543784746,-0.05149493961325691,0.5935619223121016
1650,2.045201554372953,2.101302896926161,2.0490251926760017,2.3473808041624755,-0.19157011583768702,0.029601061767753123
1350,1.7451911815583454,2.849361269279715,1.7569171488895403,3.038261951158624,-0.11434658551495724,-0.3113130321925546
2340,1.8491009543049168,4.343860890875263,1.8453122512106717,4.507059343844662,0.5601947037619865,-1.7199976852177556
2550,1.8749171160425047,3.9506916970360764,1.8002819014558444,3.6658044456215784,0.042051082125383665,0.9144787348140966
3870,2.016982010481582,3.750152041132525,2.0095275655954956,3.8591954347440223,-0.08905676224756398,0.026298093441575077
3480,2.1587551515193066,3.432419684310746,2.134572386943173,3.413171674998571,0.015445479218633817,0.5609002996857413
390,1.933090054820118,5.176140397030653,2.0164558268046897,5.06529139022027,1.0428155249146398,-1.4336602650764476
3420,1.8974432305048994,3.5107996878790058,1.8834951754123666,3.5878355257134076,-0.08098605561587124,0.09761983131775409
2910,1.9798218551913747,2.911787175394695,1.9096805783803454,2.6565065173572644,-0.045407109725645434,0.38176560704455653
2010,1.863790359875861,2.487745384890426,1.8952729908524786,2.458800925003248,0.6998019025291242,-2.4500637029737717
3330,2.1861989337329844,3.8830557605938587,2.1843250652596793,4.082329268677734,-0.1612271999633892,-0.16113280100221772
1020,1.8913658526267534,3.529411518374164,1.9279409623748593,1.488930149923032,1.376758548771139,-0.7463110275284954
3870,2.007855971671362,3.7528287485808978,1.9898318332923919,3.8080921272504558,-0.06716372987688057,0.21938710341765244
3990,2.039356911718678,3.451267170858179,2.04465604467525,3.598191760988973,-0.10342281724300184,-0.17921879726275236
1350,2.291104130865461,0.8883481899260689,2.2885383946381297,1.0828673590256164,-0.15728459184522592,0.30771888283128845
2880,2.025747656029029,3.98336760535257,2.00867677788869,4.093910276311461,-0.10111313565595381,0.1682331253018674
3720,1.8285175500969215,1.9796621366132912,1.8604819271822663,1.971883625731724,0.18821310520718537,-0.828370656171284
4320,1.9983639923780343,3.1397453571969915,2.011374155177356,3.1570506791918724,-0.02253391902209323,-0.11041276691626223
2820,2.015417945695964,2.91451277040673,2.0183349124044474,3.1299474389348982,-0.09294380723216333,-0.32592015690075016
3960,2.0101539241737183,3.2456748387973415,2.0168984825015808,3.342102996257652,-0.05423008516832084,-0.16586603953221157
2460,2.1189551982695067,3.960406999992334,2.2143029021215925,3.9433969765658845,-0.061660050506294084,-0.5128744139270154
2610,1.9500012493750774,4.136114280445899,1.9303456123221137,4.202575033991248,-0.07838375464138636,0.17817967333262175
3480,2.039879290048188,3.73770382181893,2.08110765150384,3.643680537660586,0.011390036009433224,-0.06943942569278505
1890,1.8792092337092523,2.7825415264113835,1.6909276539831666,1.8867235364727986,0.12377439208969454,0.9511285885999214
1740,2.2388595525686528,3.577629345744422,2.2399431144730984,3.9080038521842484,-0.2560305187185796,-0.22709192827576885
1110,2.0264428762903415,4.23980608097586,1.9820498759213736,4.330764722632003,-0.0852781861586589,0.8570148807417795
2430,1.9778532084038751,2.9086107201602935,1.9150337694327355,2.7746333475245275,0.04298142807318461,0.6512608753837661
2550,2.026573732691726,3.3817248254781482,2.028933960534824,3.3843149460316804,-0.013221699555123312,0.10816981218107458
330,1.6388307777194993,2.2896597181414027,1.639782124000043,2.1410923447825985,0.11272286843586343,-0.04021756817331834
2820,2.1382772575039386,3.876392962675491,2.1394489177083456,4.0457592823224475,-0.12803526916789965,-0.18086190267712254
1770,2.070913839494516,4.594345380212888,2.0236115945293878,4.6056823855750615,0.025637322216955027,1.3300670315914722
2700,2.2318822755721266,3.1095463380407504,2.234544405793782,3.3289828830953967,-0.17602280123456637,-0.06037401019115052
2070,1.9650819273546174,1.5030001364526047,1.9652218467435316,1.700795574453685,-0.1517533958667805,0.0996983601692989
1560,2.074186876662288,2.743001239980802,2.0580469372426,2.813932543373617,-0.08371585596980191,0.37231171792248574
750,1.714087392181841,3.7178687204215786,1.6464546549166252,3.5734311860330084,-0.0007039938334010287,0.6875917784844106
3990,1.876488067635351,3.9838295793332876,1.9152022089053493,4.014680441395806,0.3198572471815888,-1.1303804054511772
780,2.0577819769217025,3.501300183946169,2.038914892017266,3.921366012011564,-0.31710734120071216,-0.060305361031012694
3330,2.0726829478114612,2.9130667938484565,2.0718472200659552,3.0969056504113417,-0.1413170228488312,-0.05803677099175886
4290,1.9621767674010784,3.1883637891750802,1.9368807679507647,3.156992447599934,-0.02713760667309595,0.2933959047229635
750,2.0454159759850046,3.9199977420809335,2.0238412003309767,4.302234561327542,-0.30232105536163356,-0.15722733965019486
3210,1.998530824503616,2.9296649749553807,1.9777749074651725,2.997776102538264,-0.08000746910800682,0.3016375766224364
450,2.0977744243853684,4.034154473554662,2.0394484666845547,3.842275107904144,0.04480772439694114,0.9360740505596539
3240,1.9419233916882783,3.5105446189796616,1.9287016719169807,3.6062967898595617,-0.10176698384994376,0.036535435358377555
2160,2.0173269353635797,3.207597112773084,2.008229603497655,3.168946696097205,0.21746784622002036,-0.5369953805081984
3270,2.176973858373532,2.363661678251891,2.20388567128005,2.384862146583888,-0.10099732515567439,0.07368838022271618
1320,2.114917650730857,2.261014321680513,2.0576363464596645,2.013226674021115,-0.12301877803235017,0.7486263907175683
1320,1.8892616138241582,3.093750424218771,1.7673679483188243,2.640006931331652,0.16350091618212748,1.8370587898908326
3840,2.0149631132163455,3.7507974567209525,1.991633944040273,3.7741101735390132,-0.05450938806771832,0.307330265862781
360,1.7180685789126386,1.7151486969750476,1.7087007033961954,2.216219051251855,-0.4165567779036832,-0.05857833182751193
3360,2.1415765916938114,3.330535861171339,2.1188154484590744,3.3238476485543473,-0.02700464828069249,0.37386144203535565
1950,2.030394946634973,2.0141339552921944,2.0270575017541965,2.2593959879893872,-0.192421376759762,0.09695171047922813
840,2.030562194218566,4.536234776325223,2.096239075615851,4.407051206335338,1.3462652730675684,-2.7381463386522356
4350,2.0771369037142065,2.9873225937288557,2.077297663138317,3.0353402359529307,-0.07307913109993258,0.10503011450662925
3180,1.9692804139660667,1.4680658365530055,1.9527678140167595,1.4123542339362032,-0.006327025074946313,0.1572087324037419
660,1.52497921896909,3.067309256319351,1.763895198653806,2.3445339508711136,0.3849691631079475,-1.66526328565487
3060,1.9034168294397293,1.4637120715597116,1.8992255247559726,1.6277032544107943,-0.13514123708946957,0.13208048887970847
1020,1.9394327531924966,3.2929898172508025,1.7395111583593863,2.51774020928264,1.0339967582667744,1.343154128179627
1200,1.6971587544797289,1.9121481803767268,1.7003457410103744,2.0890395153181225,-0.13948892494370746,-0.05931616969493092
1650,1.830578752202023,2.5873997712457104,1.8232038836491484,2.8494090977155992,-0.21666734357810657,-0.06674885669316666
1530,2.2089006194407155,1.8702161487986182,2.209860680178329,2.199292752125691,-0.2510131134427911,0.12227626796671842
4260,2.0441337216498225,3.0270753063576805,2.0440100058183264,3.133715941735196,-0.11080213745687306,-0.02572341916208032
2040,2.066062858898711,2.218246445432682,2.062397766040456,2.358149216917163,-0.13807462953164817,0.10489103662454724
270,2.1956405914835933,4.6612693581031515,2.3379994813832243,4.454841981324934,0.3042103549293742,-0.9295003433422409
3000,2.135123574557237,2.431984157715645,2.1257535531245404,2.2299618911901393,0.023822299728743168,0.5353127768026908
1920,2.0255110239235323,1.2057540743238304,2.0322834169373394,1.356432923220925,-0.1197152750870023,0.09347081102150767
870,2.040405894156259,2.089816910663427,2.0359043973521103,2.4574942928581613,-0.2879838124939327,0.07954914568313853
1830,1.8836206892811154,2.427794986986761,1.883419042549473,2.6092472525522017,-0.04666885186190051,-0.31132313353161223
930,1.9437562006816531,2.693604678109919,1.9498799903925343,2.949528315291186,-0.1736423996725338,-0.18531140667306545
3960,2.0036558908297724,3.620885207735444,2.0150737542572297,3.390217098713068,0.18520519595446583,0.14873094009110588
3360,2.0151357069302795,3.262913648792507,1.9979883919341543,3.3484635279297623,-0.10622551557084225,0.127762028878589
360,1.9074948800266918,4.6481827318733036,2.0886124583868937,3.6300962794299902,1.5839672286995645,-1.5041703213880488
1620,2.1069243717341624,4.491263726727159,2.0963571883406185,4.799806296948148,-0.2176556674264516,-0.2169184042479273
30,2.2482928556181685,3.096552174651648,2.009215658190532,2.799831274154216,-0.3162238375078674,3.4507871896322904
3330,1.9604440450619525,2.442604583737524,1.9583332254789036,2.599814419985629,-0.12387569734078774,0.007250509366802049
2760,1.636517982461789,2.5709869561365313,1.6419587156653472,2.6650865888137565,-0.05790277163708435,-0.12245266619531492
3270,2.1306983959642363,1.9438262667881656,2.093076057308276,1.8935835252881745,-0.04742453462464091,0.4803220004229374
2910,2.076422861290378,2.000100656371246,2.077653524545042,2.1336714711639715,-0.10451972886708072,0.0429358650924172
3390,2.132333416194143,3.4210643678708963,2.054200710394826,3.1109487049231,0.05951726828649262,1.0412672762135138
1140,1.7549272560238405,2.103033491886449,1.6932839509952864,2.0208971503221216,-0.05067038931061818,0.7209836566470145
2640,2.0764575879412335,3.061572506740083,2.0769867562382944,3.179137155001316,-0.0906493561142514,-0.05215585126721223
4290,2.009640158269206,2.760198936837346,2.015972173358198,2.8421488335779053,-0.09854598403290282,-0.026062915879865756
2970,2.1189677705188594,1.4770110147479332,2.1211062473345557,1.6484259484195527,-0.12957155010294286,0.10289397346777562
1830,1.6537816865886534,1.5019323864428695,1.6376254654511826,1.5995805858515277,-0.11615292812414557,0.16218846896895478
3180,1.9528986836565954,3.411803790847461,1.9739726103271906,3.454637539502485,0.17871975396612383,-0.7866028508741287
1650,2.158343196089086,3.5700587805713107,2.1919430135106115,3.4155148923918897,-0.052444907965241594,0.8020934593797229
1650,1.7870573301980757,2.967954342334976,1.8061806979693835,3.110883961869366,0.6313750715412003,-2.31035069201614
2340,2.0068472552769423,3.465603802279725,1.9173248792064261,3.1824263463717464,0.08545336330090914,1.4633910844015823
3360,1.867571519138429,1.9757647149533726,1.856325446493373,2.049802190696361,-0.07639406543781657,0.16482362984845267
3390,2.101449582879795,1.944757137318346,2.1228794001005435,2.01428724839141,-0.10221810266806552,0.03148425507988151
120,2.091299768197623,4.005846716919852,2.0101511220536774,3.4718378376121493,0.552224089155517,1.3813344349226462
60,2.1271571612981943,4.599557443522218,1.8019153904068022,4.202443765309875,0.2059029407746964,3.834753357516732
750,2.0437045190592014,5.553743366687328,1.7407500043685395,3.9058166081052708,1.1668818541391532,5.585021724716437
2730,1.8811226254616196,2.9912400392259126,1.951879376652826,2.928525301604706,-4.2292051236181294e-05,-0.39192330141738907
1560,2.273646496005714,3.7424932799536665,2.2678257788911593,3.9825932992523536,-0.19277028264613616,-0.07841681286080515
1560,2.1356132541966164,2.2826004584511725,2.075980801219994,1.9050439042438532,0.04102453965543296,1.5704763245135105
2160,1.843256989087287,0.7504828305194655,1.82166121109951,0.8064135011069583,-0.11860914174528236,0.20345314550523597
4200,2.0193555866417774,3.0182562675599853,2.0654141999475644,3.0236614857854582,-0.047602101485672677,-0.24170659786847182
1260,1.986642690681783,3.1535802063034333,1.982716536997504,3.277618696003292,0.022929141194750535,-0.22274462856462662
690,2.0566695690528074,1.768945998401999,2.072394278629286,2.1376260369542255,-0.30996455847997706,0.03439104904910195
1440,2.0205545923577564,4.615092627061393,1.9416190515203173,4.2807736245888135,0.13443413589064335,1.4045003762693185
1410,2.089745943072381,2.38017747489909,2.045416875733348,2.458525961606238,-0.14083705695321092,0.6433675610206748
2010,2.0610567059561165,3.115976310608743,2.0490015620099213,3.341661359152745,-0.17918491537491343,0.1375868926727577
4200,2.0254553226599286,3.468208285375149,2.021926831938582,3.597669181239915,-0.11181719064670625,-0.0695619943296073
2100,1.930831311904807,2.1615208618626207,2.1001822672308874,1.6172981112747615,0.09489796569539455,-0.46889645727566176
3660,1.8708602338087716,3.8593197878792225,2.0343810196690657,3.5905183900797946,0.3252238448615059,-1.2701456273337826
1770,2.0897814452273744,3.030420028165071,2.0778545812379146,3.1927040386538774,-0.13064930308522094,0.16548226205075878
210,2.2259525873283876,5.263928723220252,2.188865230180967,5.21883326032816,0.11798625859896639,1.0794933704504217
690,2.0127729979580358,2.3363786938196216,2.006319661964103,2.766168060678749,-0.35251956041802845,0.10166435392028106
1770,1.9699781297124828,1.9623303188748835,1.9670968533351854,2.240697608197603,-0.21687466675994127,0.0866677072059332
690,2.2249374012830065,3.427771187576461,2.084122018343462,3.075940511061813,0.07377608738883001,2.268640725606833
3660,2.1658556126740556,4.247736475299369,2.1293313893534243,4.1588198771011085,0.06392652074632377,1.0003434658038337
390,2.280469990169639,5.533558991586056,2.400745221144817,5.116700417611961,0.4231137037577417,-0.36041964920680414
2190,2.2387615553212963,3.326627374537816,1.8649420894289923,1.3889609215101995,1.1575044810271267,6.828212513210232
2130,1.9927431283402612,2.722521346521125,2.000217493005408,2.712474048913206,-0.017756707810675287,-0.006790905206450759
240,2.3400772909942447,4.732667765565973,2.421254880840707,4.3853968832580446,0.17924813747904533,0.8301663348488049
2220,1.887186661304612,2.596395635455396,1.8950686887933885,2.758915542368393,-0.09996083346294293,-0.17682038292669944
870,1.967953837922816,4.033929201204541,1.9978276596030728,4.48452811771986,-0.021563720898155836,-1.5713058594368974
150,1.6811971101012813,3.4931737273912975,1.7061298009863979,2.9028568474937244,0.519760963101279,-0.09593595359019602
3030,1.9717931228913952,2.401068868436703,1.9792028797749666,2.541373653199734,-0.08665357442352617,-0.1289303433058251
660,2.0935416750720663,3.9591921590152297,2.1506141197303377,3.736134077973288,0.30743464795525366,-0.6012182350878632
3960,2.091325993176362,2.8368224936274617,2.111891026575914,2.925328049972405,-0.10337397504264612,-0.07577002307614222
2520,2.0174281176930005,1.6433337753652433,1.9958263883805576,1.7195604302859504,-0.12570157176092733,0.2701443296528865
3900,2.128932678472709,2.80425786994651,2.0466235568667908,2.4890112622241207,0.1522013059378784,1.4796864461024057
3660,1.9567165023342388,4.214470893117339,1.8722332845204652,3.8199565561699176,0.14354882368056465,1.3875786273797672
630,1.9153145555209385,1.8574400937847955,1.8967703835959613,2.201365357237477,-0.29435181701002255,0.2604636127228801
3750,2.018987294237938,3.6314652247941726,1.9956454069677996,3.6590094612915958,-0.07416644418298501,0.2084578113038198
3690,2.000011336432807,1.966476706508557,1.996124876857788,2.083123316575198,-0.09541864128394861,0.08992885205816492
3030,2.007322300478854,3.737270177302722,1.9506799066155756,3.57668021499706,0.10240650680026597,1.1997549160674623
3360,1.9959425888082856,4.543498525009126,1.9708232299669186,4.5392370087752445,0.01300310371368063,0.6190101549783869
1110,2.1149881757058755,2.814796850318606,2.082940417937805,2.689054176255736,0.06362218464846903,1.0040896396228902
2790,2.0118474400002233,2.3466020435386676,1.9755228238709137,2.339552253394103,-0.09833462628526446,0.3234711654976081
4230,2.086267252820423,4.160718205173858,2.079348492006932,4.263422329152138,-0.08775877321245318,-0.013378169573535104
1800,2.1493272263501697,4.43325507128742,2.1422984523999413,4.637650485380486,-0.10766655765830091,0.22639701798947698
1950,2.0085866304946944,1.1708491097312856,2.0114123277369633,1.3204624994387562,-0.12035594490004509,0.12544980810905315
3540,2.0659394988312703,2.4628833644284156,2.055846367608366,2.5593745203385994,-0.085098747792411,0.17982462334575544
630,2.153478480776066,1.475428448034145,2.0858334236383365,1.5951601012606726,-0.2808328394833648,0.8695145322979165
600,1.8146317454720997,3.7283519477343177,1.6320362013781116,3.1028937895111834,0.22680946515643585,2.3517799295015287
300,1.771556497075967,2.9965487624396516,1.760245063418384,3.5814129642782655,-0.3727731904023326,-0.897951470944303
3870,2.0648593255321734,3.1428921399670493,2.1005302000238273,3.0691626303910344,-0.0366319941653197,0.1647678080007573
1050,1.9444932533753132,3.912141904605912,1.9474714361813874,4.313316598571782,-0.2946201240176407,-0.6353814936037452
4020,2.050716850155133,3.1434980591371975,2.056532690771154,3.235844216028534,-0.051066151403361015,-0.15666931337155177
1230,2.067421745173886,2.3436320963625277,2.065262069411097,2.6613198175073043,-0.25286849682146606,0.07039613486286811
1980,2.028179899772954,3.542941898190322,1.972052139746418,3.386341206690809,0.043508345095232936,0.10458677311869025
4350,1.902933201369914,3.5131136048089857,2.0100454698700636,3.3519469069542134,0.4341312690472279,-1.5663233673410666
1590,2.049481380424416,2.652308933582864,2.054455625317378,2.966823776458179,-0.2371117665666973,-0.1458401093610746
1800,1.8724903313104602,2.4979753931584416,2.0560495180693983,2.1853021427464134,0.005147449984863162,-0.6867188312922394
990,1.7782426962771511,3.5349155677839463,1.7258010150082157,3.6413034301021483,-0.13823811055406132,-0.05557997772581302
2100,2.0493562363724203,3.95358296148078,2.045286864197431,4.074801558951827,-0.08907782927535468,-0.02239670690199347
450,2.169343113892991,1.2954193103157516,1.9753305632026443,0.8940375708814181,-0.1980625942133375,2.0540097009252776
3810,1.9756106330892114,2.851775019498575,1.8360020560108365,2.1074525926215735,0.44316586558595583,1.7346912093713627
1950,2.1697761922768897,3.8378894138508217,2.072258100915627,3.36536881870123,0.21892639009131587,2.056620734241882
3270,1.9578697537150629,3.6100574454896335,1.9609064452846916,3.71330275933992,0.2296360851348389,-0.9266713054371216
3150,2.1742051070434107,4.04010785508174,2.173833770195271,4.225567078361325,-0.1434899358668389,-0.18980674630609684
3900,2.029481903520689,3.1584475232288174,2.070832327131322,3.213060038331456,-0.0826857684556086,-0.2382008805291811
600,1.8496789897867154,2.6917496525907887,1.9305375328167658,2.23403270256917,0.011106314024560415,-0.3839139564510141
1320,2.230524366841931,3.5775135083192184,2.2028537588634585,3.815283471435442,-0.195466995557239,0.5029778860794991
900,1.8008071664327074,4.325253828976788,1.8082354444496038,4.553473486691689,-0.12384166897268933,-0.5344222312324156
4020,2.2006934385988175,4.39080172837017,2.177806575701688,4.347399064206857,0.04919318113922255,0.7730453917086777
1920,1.9475668375643829,2.438636995960975,1.947508018848214,2.664483076045417,-0.14473740323213846,-0.11801100697393707
4200,2.088700986759041,3.2515139942233846,2.0649196142531907,3.139214549277535,-0.0031707299885064266,0.568164463464143
180,1.7666431051513714,3.7228705067446897,1.7843613975215242,4.592317473837371,0.07248996420192011,-2.819265419726488
1890,1.891493225540691,3.2867276829259566,1.9040215939969096,3.553573801115142,0.07117313111824863,-1.0269134909648052
3960,1.9785309930434178,3.7234102721769227,1.9471804898446774,3.683832239653489,0.020609969737102496,0.631781087308461
3420,2.048768061729365,3.872426115984773,2.009094362998501,3.806473993894679,-0.04216314975350999,0.45030283997500575
2250,2.3907763827527804,2.8760104638282726,2.3855704614656115,3.0224520796424588,-0.12230452244664303,0.1058367562169309
300,1.8329799086210916,1.9378762279885446,1.85029372514466,2.6352120783669815,-0.5328032069869288,-0.43437132351981234
1950,1.951712387930822,3.4961362264509868,1.8288083200851724,2.9052679910852808,0.41187900688028467,0.6966734170277142
2850,2.278527983244994,3.184885703303224,2.1702640725381337,2.750191289620176,0.2782120431990065,2.5899525551126885
2670,1.9678081683319464,2.0819594719036956,2.053826932239376,1.9911071557977502,-0.08266450136422843,-0.19031136912076008
1320,2.0479167392405957,1.9253329119456666,2.0601516039763452,1.7668389286681938,0.07318820481888721,0.029223609180078824
1380,2.075064062456061,1.8705858212443613,2.080958030719199,1.8241050146598337,0.007456945731051823,0.06838916835634734
4320,2.010007748044369,4.880150824717616,2.0095634385247902,4.995806844226401,-0.08984678837112536,-0.21418717892392536
3630,2.1521763285339963,3.482414254233298,2.1489411796021414,3.6405799867987128,-0.12005382515775231,-0.01550892387258429
2220,2.378531125165729,4.372606813220705,2.3649111411693595,4.479681164768366,-0.10325342048914621,0.13476881670349172
1620,2.0284876914630674,1.9184035800841652,2.002664088382109,2.0135240794266904,-0.14532999074858943,0.3455733086871504
1050,1.9534970653051091,2.322825535108882,1.8796390388354691,2.211125306241621,-0.1328711611006841,0.5644289107266651
1200,1.8515484942805491,3.397637359473194,1.7856353092893038,3.226891807850189,-0.03696579360382923,0.5895889430103267
570,2.0507961623742683,2.4265517561899217,2.078104739893262,2.8233921387679226,-0.31449929283551503,-0.3349287537361363
1980,2.0258647252726907,2.128316626170012,2.022447628568535,2.2642379612736407,-0.09841417033296329,0.03740302105884297
1380,2.167117541456869,4.27762532417399,2.1651827689129246,4.590126952754569,-0.24386432459989482,-0.37313774607300587
1320,2.10124766497803,2.8177067850977853,2.112628674652588,3.095378845796459,-0.1871115878017875,-0.26857049637517605
1110,2.047248559893038,3.5244905779372857,2.0242492779734103,3.9036306354425614,-0.3089836032202333,0.02758484201087441
4110,1.92093255474351,3.4957378490855953,1.9103982934902892,3.467288039026242,0.15783881891651186,-0.38401876134084745
2850,1.8614076835654558,2.8739935793264193,1.8291880151015314,2.8612864690678577,0.026231809066860734,-0.07039939654963945
1740,2.0111406139321146,3.0701571870727764,2.011517548700028,3.4129676440439667,-0.2626267111103098,-0.24089206195771595
3030,2.1474850269230665,2.0597688360442166,2.1963839073436513,2.0590526946267023,-0.05255208500937858,-0.23186520596398097
4290,2.1149861362423494,3.7832004774064267,2.161777672427744,3.7694223604193016,0.04323495549687717,-0.44979346029396794
3120,2.0262663059049135,3.5890676529929375,2.0253993697626202,3.7670642535073924,-0.13682984035598444,-0.1428258433351104
840,1.9505245468321908,2.36037141385015,1.9138543004595505,2.5559453111591175,-0.20672396201260712,0.42468280675787184
3120,2.054826288447299,4.475550211256388,2.0422166105724764,4.600760244117918,-0.10693523059191001,0.03741921816699545
2610,2.0213615649244145,3.3357486360025037,2.022155678192369,3.3734316335295094,-0.05027127806723186,0.007070069570229265
1350,2.0054826107199775,2.8997654593924302,1.9935157955696323,3.2496401393455168,-0.2861717627229101,-0.03668660921648126
2700,1.9943024226553054,1.892676404810774,2.036808962697216,1.9167356592461193,-0.12707315350930992,0.012301666458917282
3360,1.871944814122141,4.21650840072424,1.853703930185758,4.231350395423847,-0.04239193379578765,0.13430919583542078
2430,1.794298819993388,4.100779369393317,1.9595237709012094,3.876425730679109,1.3218265062835326,-3.9095215393680327
2670,2.0055584767069408,4.07053182139117,1.8738802255346585,3.4677971796006943,0.40065542676671306,2.4259041619908963
2400,1.7837735737216247,2.225548992129631,1.7990202709056835,2.338186176850011,0.00986043912282053,-0.39107016778154247
1950,1.9370645985029598,2.6185274568848897,1.9087548868214794,2.6731078120470175,-0.12769956448801123,0.16691613346866774
3480,2.0407362279838326,3.378469195031103,2.04495242780359,3.4833920578020066,-0.12011554188174145,-0.03508505596252576
2250,2.0628512495727582,3.403190014944178,2.040707108925727,3.5344604550346874,-0.1108976930883534,0.38166909286870876
2310,2.0382503276876065,3.0166550020888816,2.1311744091773916,2.8713735948007453,0.062168949327012335,-0.5152577377923038
2610,1.9138119652852474,2.5144333561176455,2.048636458487476,2.294474867602512,0.20611501869919513,-1.2002515590482759
3630,2.0270721055877012,3.821328133866237,1.9914833074750211,3.753330535033342,-0.020695236841091535,0.4709503063889926
3420,1.8645326365097454,2.1604764543461874,1.9206760682467845,2.074135503291079,0.3561913409633366,-1.414511843795598
510,2.062328116160106,1.6719939711731424,2.006206744286839,1.3115508656320416,0.06771467559781952,0.7805418678117668
4050,1.955486247248741,2.0106910517715257,1.9560070065779618,2.15836797892466,-0.11140089280818088,0.025643388280563784
3900,2.069489442353354,3.644913993967707,2.040093912233917,3.602957106334115,0.0059501157466117505,0.6479452900036335
2460,1.7504845918675238,2.288508288191897,1.715747436915272,2.2719797003243203,-0.07848213806094329,0.2590839799711091
1950,2.035056716357928,3.8286095111949936,1.9375010797180707,3.3413798149320844,0.48316536779817065,2.456541458145832
3990,1.9680352130275556,3.074631809392958,1.9468292076101936,3.090667529286055,-0.07379439245988051,0.13107399544198373
3090,1.9666760777502839,3.372043119506518,1.9634726184128277,3.5006915211662233,-0.0723143668916677,-0.1366401997682587
1110,1.8674859051439807,3.494103939505459,1.8948591435253779,3.7029397673036373,0.7806573981084308,-2.929674297092859
270,1.9195046095582562,2.6840714838706567,1.9162169217849414,2.850282963325052,-0.12835507474793095,-0.1500513506878569
930,1.8542381259356397,3.2281607949904707,1.8049694116878763,3.330981995435645,-0.21304644731313882,0.0928757986727149
2460,2.328347575793355,4.912799085126237,2.3519833062446303,5.058767444173535,0.042681775052050064,-0.7828966905294195
3420,1.948204789611128,3.3593914835628818,1.9651638933738682,3.3826630701697447,0.14598701548920268,-0.6468603843202416
1380,1.9004306057550722,1.8012043471298982,1.8675257802452316,1.7736188893449865,-0.06510365162374288,0.06271554254681178
1230,1.9031095119404746,3.7806929717540534,1.8008602318329534,3.3757888349802556,0.05309509963642167,1.1210601767338773
2340,2.312721975471564,1.86689794983011,2.3183014292766866,2.0429011795211296,-0.12907790890177573,0.029641732534791743
2400,2.0864442506341296,2.2172942384751373,2.0712524578380576,2.3243498437650034,-0.11692144088903733,0.2934316238258212
990,2.118293039154737,1.9310681631070978,2.0564146091848143,1.9841894534026574,-0.171027169958051,0.9009633564956445
3540,2.07157157709483,2.061949607172146,2.0671378396904383,2.184662435501179,-0.1012892931124445,0.0995977556959069
2910,1.9638199720036835,1.6854122941826106,1.9308778730318346,1.6885569837797416,-0.09481866056314803,0.29348975620856166
3150,2.0177390112565514,2.4170095498073447,2.0577877885045037,2.4459426718927335,-0.028094788738735055,-0.28959772460346045
1830,2.07033704089342,3.477846636245432,2.0676867321064827,3.805991040280934,-0.23516424881300813,-0.29589899324219004
1410,2.0932587336840185,1.68699563724323,2.0932940737079586,1.7797768493767974,-0.07229592820616548,0.06102619901298212
3990,1.9501190538147157,2.777112443581542,1.954006044787893,2.783342197332395,0.09563962782350721,-0.3979564541617293
3270,2.104627061921925,2.7514165419927643,2.039860852593236,2.543458383129772,0.0032955280503048634,0.7352178226031896
1500,1.9689419852137666,4.35930096285682,1.9625694492428771,4.590559623229088,-0.16511007854380555,-0.30585116416458646
1050,2.0266399193123674,2.7274579076414285,2.0291400296710767,3.172755878263457,-0.3298406510292682,-0.2547117161045662
3930,1.9315889930772692,2.9329313566942754,1.9263765350991702,3.0401089222964943,-0.09254087040361503,0.005578236607242104
1080,1.9352151543201668,3.77815085355263,1.9288091064952892,4.139532809097405,-0.2756905718718361,-0.4256113261327741
360,2.4175325937560723,3.925686222947934,2.402202998647887,4.262493678375755,-0.2892006915496603,0.08864906300581055
1770,1.8103366885723966,2.4147805472876605,1.8967201081607072,2.4225962477614114,0.6751067373206685,-2.8068257747618475
4380,1.9855788219598982,4.762981906665762,1.9853879709244688,4.877300724227373,-0.08834999881255268,-0.20937875387478755
2760,2.0642437575924,1.8624040481747226,2.053678410834418,1.9043656774120283,-0.061696681784428886,0.19993547479663576
1170,1.8623959869807145,3.6544010722600726,1.8802047434236304,3.952921629625277,-0.19180699155533976,-0.585800651319925
3600,2.040913125709982,2.805625434288771,2.026795040554502,2.882105169373143,-0.08962053952122728,0.17341529444154347
780,1.9085895622197668,5.511530056771157,1.9371197846990549,5.696907367716884,-0.032741860083960184,-0.7342584142482735
1950,2.0879553621408653,3.5277456470838473,2.0793150215494007,3.738183213556658,-0.1772345024046138,-0.061351518794882764
510,2.0157730922195096,3.0655569439139647,2.0537955572139017,3.220022198745513,-0.0733036097661528,-0.5873071716292948
630,1.9995395355532537,2.8840159046118337,1.9999023481545741,2.895544301380713,-0.0593843030905159,0.07251827864116223
1080,1.971614062976466,3.4473867432633996,1.9758856144190504,3.742856760690422,-0.2133119779347008,-0.3571881115450566
2010,1.7256151632567853,2.141824544822914,1.7144091716510872,1.8425795207798004,0.6747295079237481,-2.1089957299059847
240,1.7343149324199425,2.3365224352480207,1.7484704274143015,2.6611776725053256,-0.0802735653937181,-0.8142070947377604
